date,tavg,tmin,tmax,prcp,wspd,pres
2025-09-17 00:00:00,22.4,20.0,29.0,1.1,6.0,1012.6
2025-09-18 00:00:00,22.9,19.0,28.0,0.0,7.0,1010.6
2025-09-19 00:00:00,21.5,18.0,27.0,0.0,6.0,1012.8
2025-09-20 00:00:00,21.0,17.0,27.0,0.0,5.9,1014.2
2025-09-21 00:00:00,20.5,17.0,27.0,1.5,4.1,1012.5
2025-09-22 00:00:00,21.2,18.0,29.0,3.3,7.3,1010.7
2025-09-23 00:00:00,22.1,18.0,29.0,0.0,5.1,1011.0
2025-09-24 00:00:00,21.6,17.0,28.0,0.0,7.5,1014.4
2025-09-25 00:00:00,19.7,16.0,24.4,0.0,4.2,
2025-09-26 00:00:00,19.9,17.2,22.7,0.4,7.8,
2025-09-27 00:00:00,20.6,17.5,24.0,0.0,7.8,1012.1
2025-09-28 00:00:00,21.1,17.9,25.6,0.0,8.0,1014.6
